interval_start,interval,geography_type,geography_key,deployment.avg
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372431002,0.06
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372431003,0.11
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372611011,0.13
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372611012,0.06
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372611021,0.01
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372611022,0.04
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372612001,0.01
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372612002,0.07
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372621001,0.32
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372621002,1.49
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372621003,0.1
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372622001,0.67
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372622002,1.21
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372623011,0.09
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372623021,2.18
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372623022,1.07
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372623031,0.77
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372623032,0.82
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372623033,0.23
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372624001,0.27
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372624002,0.25
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372625011,0.33
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372625012,0.86
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372625013,0.47
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372626011,0.05
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372626041,0.03
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372626042,0.18
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372626043,0.08
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372626044,0.41
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372627041,1.29
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372627061,2.08
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372627062,1.47
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372627063,0.92
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372628021,1.68
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372628022,4.05
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372628023,1.14
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372640001,1.47
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372640002,7.46
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372640003,4.03
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372641021,8.77
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372641031,17.9
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372643011,8.57
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372643012,6.11
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372643013,23.74
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372643021,14.47
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372643022,18.75
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372643023,10.19
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372651001,3.12
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372651002,3.52
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372652011,11.31
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372652012,5.83
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372652021,23.67
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372652022,5.77
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372652023,93.81
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372652024,14.37
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372653011,289.27
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372653031,19.12
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372653032,34.84
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372653041,44.03
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372653042,12.78
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372653051,79.9
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372654101,0.91
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372654102,2.38
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372654201,3.4
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372654202,8.67
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372655101,50.28
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372655102,7.11
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372655201,10.86
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372655202,9.88
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372655203,22.17
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372656011,6.54
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372656012,9.51
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372656021,2.44
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372656022,10.78
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372657001,6.45
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372657002,9.53
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372657003,2.45
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372671001,5.48
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372671002,4.6
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372671003,7.45
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372671004,2.23
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372672001,19.17
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372672002,22.9
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372672003,412.43
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372673001,15.79
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372673002,25.11
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372674021,22.67
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372674022,20.54
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372674031,10.67
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372674032,8.32
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372674041,29.53
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372675011,22.68
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372675012,11.42
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372675013,16.81
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372675021,20.59
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372675022,10.61
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372676001,7.04
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372676002,46.95
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372676003,52.74
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372677001,11.71
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372677002,52.32
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372678001,8.04
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372678002,9.07
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372678003,18.43
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372679011,33.43
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372679012,2.1
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372679021,8.2
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372679022,4.58
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372679023,3.03
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372690001,1.71
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372690002,0.45
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372690003,0.92
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372690004,2.23
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372690005,1.81
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372691001,1.01
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372691002,0.73
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372691003,1.46
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372691004,1.36
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372693001,3.43
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372693002,1.2
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372693003,3.58
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372693004,2.02
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372693005,2.67
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372695001,0.63
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372695002,1.58
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372695003,1.05
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372695004,0.53
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372696011,1.11
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372696012,1.55
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372696013,4.95
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372696021,2.57
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372696022,1.71
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372697001,3.57
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372697002,3.75
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372697003,1.52
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372697004,1.88
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372698001,5.42
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372698002,6.46
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372699031,19.23
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372699041,5.43
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372699042,11.45
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372699043,10.19
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372699052,8.01
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372699061,8.31
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372699071,25.58
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372701001,12.87
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372701002,29.61
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372701003,8.03
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372702001,2.1
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372702002,5.57
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372702003,4.8
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372703001,7.67
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372703002,1.13
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372703003,4.31
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372711001,5.11
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372711002,2.84
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372711003,19.65
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372712001,8.03
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372712002,12.67
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372713001,6.21
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372713002,2.4
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372713003,5.41
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372713004,2.17
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372713005,5.09
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372714001,1.91
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372714002,2.91
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372714003,4.06
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372715001,2.95
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372715002,1.54
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372715003,5.59
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372716001,5.62
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372716002,3.54
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372716003,3.8
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372716004,4.37
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372717011,6.74
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372717012,1.53
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372717013,5.93
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372717014,5.92
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372717021,6.53
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372717022,5.08
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372717023,6.62
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372718011,3.29
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372718012,9.57
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372718013,2.24
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372718021,6.49
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372718022,20.34
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372718023,6.43
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372719011,3.12
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372719012,4.73
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372719013,3.88
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372719021,1.45
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372719022,17.65
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372719023,10.07
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372721001,4.56
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372721002,12.2
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372721003,7.29
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372721004,3.55
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372721005,6.45
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372722011,6.96
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372722012,3.11
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372722021,4.54
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372722022,8.21
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372723011,2.62
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372723012,5
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372723013,1.65
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372723021,14.68
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372723022,3.62
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372731001,13.13
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372731002,44.68
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372731003,25.46
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372732001,58.72
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372732002,26.04
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372732003,24.79
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372732004,26.35
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372733001,138.11
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372733002,20.67
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372733003,93.9
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372734021,86.34
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372734022,192.74
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372734023,102.56
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372734024,99.64
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372735021,192.21
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372735022,194.01
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372735023,97.96
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372735024,126.2
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372736001,14.85
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372736002,97.68
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372736003,40.85
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372736004,17.17
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372737001,5.83
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372737002,10.17
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372737003,17.51
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372738001,27.48
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372738002,17.67
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372738003,29.05
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372739021,66.73
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372739022,93.88
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372739023,137.48
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372739024,66.84
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372739025,12.5
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372741001,92.89
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372741002,40.32
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372742021,28.15
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372742022,24.68
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372742023,18.4
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372742024,51.94
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372751011,1.46
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372751021,3.34
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372751022,1.14
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372752001,1.5
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372752002,3.12
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372752003,1.92
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372753021,1.39
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372753022,26.75
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372753023,2.96
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372753111,2.18
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372753112,2.04
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372753113,2.67
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372753114,2.81
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372754001,2.56
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372754002,21.89
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372755001,1.06
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372755002,0.85
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372755003,0.95
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372755004,2
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372756021,7.17
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372756031,1.27
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372756032,0.25
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372756033,0.96
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372760001,1.24
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372760002,0.01
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372760003,0.31
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372760004,0.25
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372761001,0.35
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372761002,0.92
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372764001,0.14
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372764002,0.22
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372764003,0.1
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372764004,0.12
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372764005,0.36
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372765001,2.16
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372765002,0.53
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372766011,2.25
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372766012,1.25
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372766013,0.8
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372766014,0.78
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372766031,0.79
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372766032,0.61
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372766041,2.32
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372766042,2.32
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372770001,0.27
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372770002,0.16
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372770003,0.73
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372770004,0.07
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372770005,0.03
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372771001,0.76
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372771002,0.16
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372771003,0.02
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372772001,0.23
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372772002,0.08
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372774001,0.03
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372780011,0.79
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372780012,2.22
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372781021,0.23
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372781022,6.45
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372781023,1.85
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372911101,0.07
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372911302,0.04
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372912102,1.47
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372913001,0.01
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372913002,0.12
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372920001,0.02
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372920002,1.06
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372920003,0.11
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372932011,0.02
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372932013,0.01
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372932023,0.24
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372933021,0.02
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372933042,0.05
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372933061,0.03
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372933062,0.06
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372933071,0.03
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372933072,0.03
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372941102,0.05
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372941103,0.16
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372942002,0.01
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372942003,0.03
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372943011,0.04
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372943021,0.01
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372943022,0.03
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372944211,0.02
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372944212,0.02
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372945102,0.04
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372946101,0.03
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372947012,0.24
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372948101,0.01
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372948201,0.05
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372948301,0.07
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372949001,0.27
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372949002,0.01
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372951031,0.01
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372951032,0.36
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372962101,0.01
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372962102,0.28
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372962103,0.59
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372962201,0.22
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372962202,0.15
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372962203,1.05
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372963001,0.14
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372963002,0.09
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372964011,0.02
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372964012,0.03
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372964021,0.04
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372964022,0.83
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372964023,0.08
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372965001,0.19
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372965002,0.07
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372965003,0.05
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372966001,0.4
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372966002,0.7
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372966003,0.2
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372966004,0.09
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372969011,0.69
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372969012,0.12
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372969013,0.2
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372969021,1.39
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,60372969022,0.12
